[popgym_gru_MultiarmedBanditEasy_s0] MultiarmedBanditEasy memory=gru params=0.15M B=64 L=128 device=cpu
ep    1 steps   0.01M  mean_ep     nan  MMER -1000000000.000  eps    0     4959 steps/s
ep  255 steps   2.09M  mean_ep  -0.030  MMER   0.069  eps   64     4796 steps/s
ep  256 steps   2.10M  mean_ep     nan  MMER   0.069  eps    0     4796 steps/s
ep  257 steps   2.11M  mean_ep  -0.013  MMER   0.069  eps   64     4796 steps/s
ep  258 steps   2.11M  mean_ep  -0.019  MMER   0.069  eps   64     4796 steps/s
ep  259 steps   2.12M  mean_ep     nan  MMER   0.069  eps    0     4796 steps/s
ep  260 steps   2.13M  mean_ep  -0.037  MMER   0.069  eps   64     4797 steps/s
ep  261 steps   2.14M  mean_ep   0.015  MMER   0.069  eps   64     4797 steps/s
ep  262 steps   2.15M  mean_ep     nan  MMER   0.069  eps    0     4797 steps/s
ep  263 steps   2.15M  mean_ep   0.017  MMER   0.069  eps   64     4797 steps/s
ep  264 steps   2.16M  mean_ep     nan  MMER   0.069  eps    0     4797 steps/s
ep  265 steps   2.17M  mean_ep   0.068  MMER   0.069  eps   64     4797 steps/s
ep  266 steps   2.18M  mean_ep  -0.064  MMER   0.069  eps   64     4798 steps/s
ep  267 steps   2.19M  mean_ep     nan  MMER   0.069  eps    0     4798 steps/s
ep  268 steps   2.20M  mean_ep   0.015  MMER   0.069  eps   64     4798 steps/s
ep  269 steps   2.20M  mean_ep   0.050  MMER   0.069  eps   64     4798 steps/s
ep  270 steps   2.21M  mean_ep     nan  MMER   0.069  eps    0     4797 steps/s
ep  271 steps   2.22M  mean_ep  -0.022  MMER   0.069  eps   64     4796 steps/s
ep  272 steps   2.23M  mean_ep  -0.012  MMER   0.069  eps   64     4793 steps/s
ep  273 steps   2.24M  mean_ep     nan  MMER   0.069  eps    0     4792 steps/s
ep  274 steps   2.24M  mean_ep   0.044  MMER   0.069  eps   64     4791 steps/s
ep  275 steps   2.25M  mean_ep  -0.007  MMER   0.069  eps   64     4789 steps/s
ep  276 steps   2.26M  mean_ep     nan  MMER   0.069  eps    0     4788 steps/s
ep  277 steps   2.27M  mean_ep   0.004  MMER   0.069  eps   64     4787 steps/s
ep  278 steps   2.28M  mean_ep     nan  MMER   0.069  eps    0     4786 steps/s
ep  279 steps   2.29M  mean_ep  -0.018  MMER   0.069  eps   64     4786 steps/s
ep  280 steps   2.29M  mean_ep  -0.009  MMER   0.069  eps   64     4786 steps/s
ep  281 steps   2.30M  mean_ep     nan  MMER   0.069  eps    0     4786 steps/s
ep  282 steps   2.31M  mean_ep  -0.028  MMER   0.069  eps   64     4786 steps/s
ep  283 steps   2.32M  mean_ep  -0.040  MMER   0.069  eps   64     4786 steps/s
ep  284 steps   2.33M  mean_ep     nan  MMER   0.069  eps    0     4786 steps/s
ep  285 steps   2.33M  mean_ep   0.001  MMER   0.069  eps   64     4786 steps/s
ep  286 steps   2.34M  mean_ep   0.012  MMER   0.069  eps   64     4786 steps/s
ep  287 steps   2.35M  mean_ep     nan  MMER   0.069  eps    0     4786 steps/s
ep  288 steps   2.36M  mean_ep   0.055  MMER   0.069  eps   64     4787 steps/s
ep  289 steps   2.37M  mean_ep     nan  MMER   0.069  eps    0     4786 steps/s
ep  290 steps   2.38M  mean_ep  -0.031  MMER   0.069  eps   64     4786 steps/s
ep  291 steps   2.38M  mean_ep  -0.004  MMER   0.069  eps   64     4786 steps/s
ep  292 steps   2.39M  mean_ep     nan  MMER   0.069  eps    0     4786 steps/s
ep  293 steps   2.40M  mean_ep  -0.015  MMER   0.069  eps   64     4786 steps/s
ep  294 steps   2.41M  mean_ep   0.051  MMER   0.069  eps   64     4786 steps/s
ep  295 steps   2.42M  mean_ep     nan  MMER   0.069  eps    0     4787 steps/s
ep  296 steps   2.42M  mean_ep   0.027  MMER   0.069  eps   64     4787 steps/s
ep  297 steps   2.43M  mean_ep  -0.018  MMER   0.069  eps   64     4787 steps/s
ep  298 steps   2.44M  mean_ep     nan  MMER   0.069  eps    0     4787 steps/s
ep  299 steps   2.45M  mean_ep  -0.045  MMER   0.069  eps   64     4787 steps/s
ep  300 steps   2.46M  mean_ep  -0.050  MMER   0.069  eps   64     4787 steps/s
ep  301 steps   2.47M  mean_ep     nan  MMER   0.069  eps    0     4788 steps/s
ep  302 steps   2.47M  mean_ep  -0.002  MMER   0.069  eps   64     4788 steps/s
ep  303 steps   2.48M  mean_ep     nan  MMER   0.069  eps    0     4788 steps/s
ep  304 steps   2.49M  mean_ep   0.072  MMER   0.072  eps   64     4788 steps/s
